<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;60;20221121;130000;14.660.0000000
GMKN;60;20221121;140000;14.588.0000000
GMKN;60;20221121;150000;14.590.0000000
GMKN;60;20221121;160000;14.592.0000000
GMKN;60;20221121;170000;14.630.0000000
GMKN;60;20221121;180000;14.558.0000000
GMKN;60;20221121;190000;14.546.0000000
GMKN;60;20221121;200000;14.522.0000000
GMKN;60;20221121;210000;14.628.0000000
GMKN;60;20221121;220000;14.642.0000000
GMKN;60;20221121;230000;14.650.0000000
GMKN;60;20221122;000000;14.654.0000000
GMKN;60;20221122;110000;14.724.0000000
GMKN;60;20221122;120000;14.798.0000000
GMKN;60;20221122;130000;14.818.0000000
GMKN;60;20221122;140000;14.820.0000000
GMKN;60;20221122;150000;14.716.0000000
GMKN;60;20221122;160000;14.702.0000000
GMKN;60;20221122;170000;14.790.0000000
GMKN;60;20221122;180000;14.830.0000000
GMKN;60;20221122;190000;14.810.0000000
GMKN;60;20221122;200000;14.820.0000000
GMKN;60;20221122;210000;14.812.0000000
GMKN;60;20221122;220000;14.808.0000000
GMKN;60;20221122;230000;14.776.0000000
GMKN;60;20221123;000000;14.802.0000000
GMKN;60;20221123;110000;14.724.0000000
GMKN;60;20221123;120000;14.744.0000000
GMKN;60;20221123;130000;14.864.0000000
GMKN;60;20221123;140000;14.788.0000000
GMKN;60;20221123;150000;14.786.0000000
GMKN;60;20221123;160000;14.720.0000000
GMKN;60;20221123;170000;14.700.0000000
GMKN;60;20221123;180000;14.718.0000000
GMKN;60;20221123;190000;14.756.0000000
GMKN;60;20221123;200000;14.720.0000000
GMKN;60;20221123;210000;14.728.0000000
GMKN;60;20221123;220000;14.740.0000000
GMKN;60;20221123;230000;14.756.0000000
GMKN;60;20221124;000000;14.752.0000000
GMKN;60;20221124;110000;14.760.0000000
GMKN;60;20221124;120000;14.830.0000000
GMKN;60;20221124;130000;14.810.0000000
GMKN;60;20221124;140000;14.770.0000000
GMKN;60;20221124;150000;14.746.0000000
GMKN;60;20221124;160000;14.744.0000000
GMKN;60;20221124;170000;14.738.0000000
GMKN;60;20221124;180000;14.746.0000000
GMKN;60;20221124;190000;14.770.0000000
GMKN;60;20221124;200000;14.750.0000000
GMKN;60;20221124;210000;14.742.0000000
GMKN;60;20221124;220000;14.750.0000000
GMKN;60;20221124;230000;14.756.0000000
GMKN;60;20221125;000000;14.766.0000000
GMKN;60;20221125;110000;14.626.0000000
GMKN;60;20221125;120000;14.644.0000000
GMKN;60;20221125;130000;14.624.0000000
GMKN;60;20221125;140000;14.632.0000000
GMKN;60;20221125;150000;14.644.0000000
GMKN;60;20221125;160000;14.658.0000000
GMKN;60;20221125;170000;14.638.0000000
GMKN;60;20221125;180000;14.588.0000000
GMKN;60;20221125;190000;14.642.0000000
GMKN;60;20221125;200000;14.632.0000000
GMKN;60;20221125;210000;14.642.0000000
GMKN;60;20221125;220000;14.632.0000000
GMKN;60;20221125;230000;14.638.0000000
GMKN;60;20221126;000000;14.632.0000000
GMKN;60;20221128;110000;14.560.0000000
GMKN;60;20221128;120000;14.660.0000000
GMKN;60;20221128;130000;14.598.0000000
GMKN;60;20221128;140000;14.582.0000000
GMKN;60;20221128;150000;14.588.0000000
GMKN;60;20221128;160000;14.576.0000000
GMKN;60;20221128;170000;14.590.0000000
GMKN;60;20221128;180000;14.600.0000000
GMKN;60;20221128;190000;14.600.0000000
GMKN;60;20221128;200000;14.598.0000000
GMKN;60;20221128;210000;14.598.0000000
GMKN;60;20221128;220000;14.590.0000000
GMKN;60;20221128;230000;14.564.0000000
GMKN;60;20221129;000000;14.570.0000000
GMKN;60;20221129;110000;14.650.0000000
GMKN;60;20221129;120000;14.686.0000000
GMKN;60;20221129;130000;14.612.0000000
GMKN;60;20221129;140000;14.568.0000000
GMKN;60;20221129;150000;14.450.0000000
GMKN;60;20221129;160000;14.462.0000000
GMKN;60;20221129;170000;14.474.0000000
GMKN;60;20221129;180000;14.462.0000000
GMKN;60;20221129;190000;14.492.0000000
GMKN;60;20221129;200000;14.446.0000000
GMKN;60;20221129;210000;14.468.0000000
GMKN;60;20221129;220000;14.476.0000000
GMKN;60;20221129;230000;14.466.0000000
GMKN;60;20221130;000000;14.464.0000000
GMKN;60;20221130;110000;14.412.0000000
GMKN;60;20221130;120000;14.380.0000000
GMKN;60;20221130;130000;14.388.0000000
GMKN;60;20221130;140000;14.366.0000000
GMKN;60;20221130;150000;14.364.0000000
GMKN;60;20221130;160000;14.280.0000000
GMKN;60;20221130;170000;14.252.0000000
GMKN;60;20221130;180000;14.240.0000000
GMKN;60;20221130;190000;14.284.0000000
GMKN;60;20221130;200000;14.254.0000000
GMKN;60;20221130;210000;14.268.0000000
GMKN;60;20221130;220000;14.314.0000000
GMKN;60;20221130;230000;14.370.0000000
GMKN;60;20221201;000000;14.384.0000000
GMKN;60;20221201;110000;14.398.0000000
GMKN;60;20221201;120000;14.464.0000000
GMKN;60;20221201;130000;14.544.0000000
GMKN;60;20221201;140000;14.562.0000000
GMKN;60;20221201;150000;14.606.0000000
GMKN;60;20221201;160000;14.680.0000000
GMKN;60;20221201;170000;14.650.0000000
GMKN;60;20221201;180000;14.664.0000000
GMKN;60;20221201;190000;14.562.0000000
GMKN;60;20221201;200000;14.580.0000000
GMKN;60;20221201;210000;14.596.0000000
GMKN;60;20221201;220000;14.630.0000000
GMKN;60;20221201;230000;14.640.0000000
GMKN;60;20221202;000000;14.650.0000000
GMKN;60;20221202;110000;14.558.0000000
GMKN;60;20221202;120000;14.588.0000000
GMKN;60;20221202;130000;14.596.0000000
GMKN;60;20221202;140000;14.530.0000000
GMKN;60;20221202;150000;14.550.0000000
GMKN;60;20221202;160000;14.530.0000000
GMKN;60;20221202;170000;14.438.0000000
GMKN;60;20221202;180000;14.486.0000000
GMKN;60;20221202;190000;14.490.0000000
GMKN;60;20221202;200000;14.546.0000000
GMKN;60;20221202;210000;14.524.0000000
GMKN;60;20221202;220000;14.524.0000000
GMKN;60;20221202;230000;14.498.0000000
GMKN;60;20221203;000000;14.484.0000000
GMKN;60;20221205;110000;14.804.0000000
GMKN;60;20221205;120000;14.826.0000000
GMKN;60;20221205;130000;14.904.0000000
GMKN;60;20221205;140000;14.956.0000000
GMKN;60;20221205;150000;14.890.0000000
GMKN;60;20221205;160000;14.848.0000000
GMKN;60;20221205;170000;14.864.0000000
GMKN;60;20221205;180000;14.890.0000000
GMKN;60;20221205;190000;14.890.0000000
GMKN;60;20221205;200000;14.866.0000000
GMKN;60;20221205;210000;14.820.0000000
GMKN;60;20221205;220000;14.824.0000000
GMKN;60;20221205;230000;14.818.0000000
GMKN;60;20221206;000000;14.824.0000000
GMKN;60;20221206;110000;14.810.0000000
GMKN;60;20221206;120000;14.740.0000000
GMKN;60;20221206;130000;14.742.0000000
GMKN;60;20221206;140000;14.688.0000000
GMKN;60;20221206;150000;14.752.0000000
GMKN;60;20221206;160000;14.696.0000000
GMKN;60;20221206;170000;14.726.0000000
GMKN;60;20221206;180000;14.774.0000000
GMKN;60;20221206;190000;14.800.0000000
GMKN;60;20221206;200000;14.742.0000000
GMKN;60;20221206;210000;14.746.0000000
GMKN;60;20221206;220000;14.702.0000000
GMKN;60;20221206;230000;14.730.0000000
GMKN;60;20221207;000000;14.718.0000000
GMKN;60;20221207;110000;14.648.0000000
GMKN;60;20221207;120000;14.718.0000000
GMKN;60;20221207;130000;14.720.0000000
GMKN;60;20221207;140000;14.770.0000000
GMKN;60;20221207;150000;14.776.0000000
GMKN;60;20221207;160000;14.930.0000000
GMKN;60;20221207;170000;14.978.0000000
GMKN;60;20221207;180000;15.070.0000000
GMKN;60;20221207;190000;15.000.0000000
GMKN;60;20221207;200000;14.998.0000000
GMKN;60;20221207;210000;15.006.0000000
GMKN;60;20221207;220000;15.046.0000000
GMKN;60;20221207;230000;15.008.0000000
GMKN;60;20221208;000000;15.038.0000000
GMKN;60;20221208;110000;14.926.0000000
GMKN;60;20221208;120000;15.020.0000000
GMKN;60;20221208;130000;15.042.0000000
GMKN;60;20221208;140000;15.000.0000000
GMKN;60;20221208;150000;14.900.0000000
GMKN;60;20221208;160000;14.864.0000000
GMKN;60;20221208;170000;14.846.0000000
GMKN;60;20221208;180000;14.892.0000000
GMKN;60;20221208;190000;14.948.0000000
GMKN;60;20221208;200000;14.904.0000000
GMKN;60;20221208;210000;14.880.0000000
GMKN;60;20221208;220000;14.890.0000000
GMKN;60;20221208;230000;14.884.0000000
GMKN;60;20221209;000000;14.886.0000000
GMKN;60;20221209;110000;15.030.0000000
GMKN;60;20221209;120000;14.936.0000000
GMKN;60;20221209;130000;14.986.0000000
GMKN;60;20221209;140000;14.950.0000000
GMKN;60;20221209;150000;14.932.0000000
GMKN;60;20221209;160000;14.932.0000000
GMKN;60;20221209;170000;14.890.0000000
GMKN;60;20221209;180000;14.836.0000000
GMKN;60;20221209;190000;14.950.0000000
GMKN;60;20221209;200000;14.908.0000000
GMKN;60;20221209;210000;14.908.0000000
GMKN;60;20221209;220000;14.860.0000000
GMKN;60;20221209;230000;14.918.0000000
GMKN;60;20221210;000000;14.940.0000000
GMKN;60;20221212;110000;14.892.0000000
GMKN;60;20221212;120000;14.766.0000000
GMKN;60;20221212;130000;14.730.0000000
GMKN;60;20221212;140000;14.738.0000000
GMKN;60;20221212;150000;14.720.0000000
GMKN;60;20221212;160000;14.714.0000000
GMKN;60;20221212;170000;14.746.0000000
GMKN;60;20221212;180000;14.732.0000000
GMKN;60;20221212;190000;14.780.0000000
GMKN;60;20221212;200000;14.752.0000000
GMKN;60;20221212;210000;14.762.0000000
GMKN;60;20221212;220000;14.744.0000000
GMKN;60;20221212;230000;14.766.0000000
GMKN;60;20221213;000000;14.760.0000000
GMKN;60;20221213;110000;14.772.0000000
GMKN;60;20221213;120000;14.764.0000000
GMKN;60;20221213;130000;14.818.0000000
GMKN;60;20221213;140000;14.802.0000000
GMKN;60;20221213;150000;14.746.0000000
GMKN;60;20221213;160000;14.760.0000000
GMKN;60;20221213;170000;14.890.0000000
GMKN;60;20221213;180000;14.940.0000000
GMKN;60;20221213;190000;14.990.0000000
GMKN;60;20221213;200000;14.906.0000000
GMKN;60;20221213;210000;14.884.0000000
GMKN;60;20221213;220000;14.894.0000000
GMKN;60;20221213;230000;14.918.0000000
GMKN;60;20221214;000000;14.924.0000000
GMKN;60;20221214;110000;14.862.0000000
GMKN;60;20221214;120000;14.906.0000000
GMKN;60;20221214;130000;14.958.0000000
GMKN;60;20221214;140000;14.952.0000000
GMKN;60;20221214;150000;14.952.0000000
GMKN;60;20221214;160000;14.978.0000000
GMKN;60;20221214;170000;14.956.0000000
GMKN;60;20221214;180000;14.984.0000000
GMKN;60;20221214;190000;14.956.0000000
GMKN;60;20221214;200000;14.848.0000000
GMKN;60;20221214;210000;14.846.0000000
GMKN;60;20221214;220000;14.854.0000000
GMKN;60;20221214;230000;14.764.0000000
GMKN;60;20221215;000000;14.718.0000000
GMKN;60;20221215;110000;14.606.0000000
GMKN;60;20221215;120000;14.620.0000000
GMKN;60;20221215;130000;14.656.0000000
GMKN;60;20221215;140000;14.640.0000000
GMKN;60;20221215;150000;14.630.0000000
GMKN;60;20221215;160000;14.286.0000000
GMKN;60;20221215;170000;14.336.0000000
GMKN;60;20221215;180000;14.322.0000000
GMKN;60;20221215;190000;14.280.0000000
GMKN;60;20221215;200000;14.308.0000000
GMKN;60;20221215;210000;14.334.0000000
GMKN;60;20221215;220000;14.334.0000000
GMKN;60;20221215;230000;14.320.0000000
GMKN;60;20221216;000000;14.280.0000000
GMKN;60;20221216;110000;14.428.0000000
GMKN;60;20221216;120000;14.302.0000000
GMKN;60;20221216;130000;14.346.0000000
GMKN;60;20221216;140000;14.334.0000000
GMKN;60;20221216;150000;14.440.0000000
GMKN;60;20221216;160000;14.446.0000000
